run,strategy,t,ndcg,rd,lss,ptkr,conv,sigma
17,Naive,55,0.9999120670223756,0.27999999999999997,1.0,0.0,0.9,0.013470397652008118
17,Naive,56,0.9999005571618357,0.28,1.0,0.0,0.9,0.013349824784699543
17,Naive,57,0.9999118623145163,0.255,1.0,0.0,0.85,0.013232432741736928
17,Naive,58,0.9998529681951718,0.20999999999999996,1.0,0.0,1.0,0.013118084083398785
17,Naive,59,0.9999756341377504,0.225,1.0,0.0,1.0,0.013006649542861801
17,Naive,60,0.9999073129412223,0.275,1.0,0.0,1.0,0.012898007411770435
17,LCB,0,0.9984259281858266,0.0,1.0,0.0,0.0,0.29999999999999993
17,LCB,1,0.9989199149349799,0.05500000000000001,1.0,0.05,0.2,0.0948683298050514
17,LCB,2,0.9986072696096576,0.015,1.0,0.0,0.1,0.06882472016116851
17,LCB,3,0.9986775532835314,0.015,1.0,0.0,0.0,0.056694670951384085
17,LCB,4,0.9986548328348247,0.03,1.0,0.0,0.05,0.049319696191607185
17,LCB,5,0.9984714522614178,0.02,1.0,0.0,0.1,0.04423258684646915
17,LCB,6,0.9986072696096576,0.015,1.0,0.0,0.25,0.040451991747794534
17,LCB,7,0.99892089654015,0.06,1.0,0.0,0.15,0.0375
17,LCB,8,0.9989427889786363,0.065,1.0,0.0,0.15,0.03511234415883917
17,LCB,9,0.9992469932533202,0.07500000000000001,1.0,0.0,0.25,0.03312945782245395
17,LCB,10,0.9997382568195328,0.13499999999999998,1.0,0.0,0.35,0.031448545101657545
17,LCB,11,0.9994114848337556,0.065,1.0,0.0,0.25,0.030000000000000006
17,LCB,12,0.9990279790294003,0.085,1.0,0.0,0.15,0.028734788556634548
17,LCB,13,0.999075377991482,0.05,1.0,0.0,0.3,0.027617238536949706
17,LCB,14,0.999611514199446,0.175,1.0,0.0,0.45,0.026620695282483415
17,LCB,15,0.9989034743785019,0.06499999999999999,1.0,0.0,0.2,0.02572478777137633
17,LCB,16,0.999147219227487,0.085,1.0,0.0,0.4,0.024913643956121993
17,LCB,17,0.9994538306263747,0.095,1.0,0.0,0.3,0.02417468892076141
17,LCB,18,0.9998545402482018,0.21000000000000002,1.0,0.0,0.6,0.023497813499638733
17,LCB,19,0.9994122183744656,0.12,1.0,0.0,0.4,0.022874785549890704
17,LCB,20,0.9994958128845447,0.13499999999999998,1.0,0.0,0.4,0.02229882438741499
17,LCB,21,0.9996047278063515,0.175,1.0,0.0,0.45,0.021764287503300346
17,LCB,22,0.9995975977267767,0.13,1.0,0.0,0.5,0.021266436150250083
17,LCB,23,0.9995080698136001,0.12,1.0,0.0,0.5,0.02080125735844609
17,LCB,24,0.9995441897304197,0.16,1.0,0.0,0.45,0.020365326999063918
17,LCB,25,0.9994244569571968,0.11000000000000001,1.0,0.0,0.45,0.01995570315713218
17,LCB,26,0.9994971512873263,0.10999999999999999,1.0,0.0,0.4,0.019569842191603272
17,LCB,27,0.9997023066304689,0.15,1.0,0.0,0.55,0.0192055319899344
17,LCB,28,0.9996043876769388,0.13,1.0,0.0,0.5,0.018860838403857945
17,LCB,29,0.9997035838884208,0.155,1.0,0.0,0.45,0.018534061896456462
17,LCB,30,0.9995176215737906,0.09,1.0,0.0,0.45,0.01822370217692361
17,LCB,31,0.9997039236157603,0.12,1.0,0.0,0.5,0.017928429140015904
17,LCB,32,0.9997191736488954,0.155,1.0,0.0,0.6,0.01764705882352941
17,LCB,33,0.9994875773628242,0.11499999999999999,1.0,0.0,0.45,0.017378533390904772
17,LCB,34,0.9995495462054725,0.11499999999999999,1.0,0.0,0.7,0.017121904366060488
17,LCB,35,0.9997060599136255,0.13499999999999998,1.0,0.0,0.6,0.016876318513890362
17,LCB,36,0.9997551832935704,0.15,1.0,0.0,0.45,0.016641005886756877
17,LCB,37,0.9996309629933439,0.13499999999999998,1.0,0.0,0.45,0.01641526965493749
17,LCB,38,0.9997034476024658,0.15999999999999998,1.0,0.0,0.65,0.01619847741468117
17,LCB,39,0.9996549876867548,0.125,1.0,0.0,0.45,0.015990053726670783
17,LCB,40,0.9997993833859354,0.18,1.0,0.0,0.6,0.015789473684210527
17,LCB,41,0.9997204684380335,0.15,1.0,0.0,0.65,0.01559625734730109
17,LCB,42,0.9994665884004711,0.12,1.0,0.0,0.55,0.015409964908125424
17,LCB,43,0.9997142183809297,0.155,1.0,0.0,0.6,0.01523019247700429
17,LCB,44,0.9998168376453256,0.185,1.0,0.0,0.6,0.01505656839685487
17,LCB,45,0.9995935413448555,0.13499999999999998,1.0,0.0,0.6,0.014888750009563956
17,LCB,46,0.9997741898403486,0.18,1.0,0.0,0.6,0.01472642081021448
17,LCB,47,0.9997956883331615,0.16999999999999998,1.0,0.0,0.7,0.014569287935358962
17,LCB,48,0.9996436244367187,0.13499999999999998,1.0,0.0,0.65,0.014417079939966385
17,LCB,49,0.9997973713163469,0.15499999999999997,1.0,0.0,0.6,0.014269544824634823
17,LCB,50,0.9997240906893665,0.16499999999999998,1.0,0.0,0.7,0.014126448280440334
17,LCB,51,0.9997817466257508,0.2,1.0,0.0,0.65,0.013987572123604705
17,LCB,52,0.9995392379100405,0.11000000000000001,1.0,0.0,0.45,0.013852712896188304
17,LCB,53,0.9998432636522747,0.175,1.0,0.0,0.65,0.013721680612390447
17,LCB,54,0.9998043202313435,0.185,1.0,0.0,0.75,0.013594297632883315
17,LCB,55,0.9998336607357242,0.19499999999999998,1.0,0.0,0.75,0.013470397652008118
17,LCB,56,0.9998137999225423,0.21000000000000002,1.0,0.0,0.65,0.013349824784699543
17,LCB,57,0.9998346982772798,0.175,1.0,0.0,0.75,0.013232432741736928
17,LCB,58,0.9997043077815378,0.14499999999999996,1.0,0.0,0.7,0.013118084083398785
17,LCB,59,0.9997000235616266,0.13999999999999999,1.0,0.0,0.75,0.013006649542861801
17,LCB,60,0.9998072266110208,0.19,1.0,0.0,0.6,0.012898007411770435
17,Tiered,0,0.9992250174630527,0.0,1.0,0.0,0.0,0.29999999999999993
17,Tiered,1,0.9992250174630527,0.0,1.0,0.0,0.0,0.0948683298050514
17,Tiered,2,0.9992250174630527,0.0,1.0,0.0,0.0,0.06882472016116851
17,Tiered,3,0.9992250174630527,0.0,1.0,0.0,0.0,0.056694670951384085
17,Tiered,4,0.9992250174630527,0.0,1.0,0.0,0.0,0.049319696191607185
17,Tiered,5,0.9992250174630527,0.0,1.0,0.0,0.0,0.04423258684646915
17,Tiered,6,0.9992250174630527,0.0,1.0,0.0,0.0,0.040451991747794534
17,Tiered,7,0.9992250174630527,0.0,1.0,0.0,0.0,0.0375
17,Tiered,8,0.9992250174630527,0.0,1.0,0.0,0.0,0.03511234415883917
17,Tiered,9,0.9992250174630527,0.0,1.0,0.0,0.0,0.03312945782245395
17,Tiered,10,0.9992250174630527,0.0,1.0,0.0,0.0,0.031448545101657545
17,Tiered,11,0.9992250174630527,0.0,1.0,0.0,0.0,0.030000000000000006
17,Tiered,12,0.9992250174630527,0.0,1.0,0.0,0.0,0.028734788556634548
17,Tiered,13,0.9992250174630527,0.0,1.0,0.0,0.0,0.027617238536949706
17,Tiered,14,0.9992250174630527,0.0,1.0,0.0,0.0,0.026620695282483415
17,Tiered,15,0.9992250174630527,0.0,1.0,0.0,0.0,0.02572478777137633
17,Tiered,16,0.9992250174630527,0.0,1.0,0.0,0.0,0.024913643956121993
17,Tiered,17,0.9992250174630527,0.0,1.0,0.0,0.0,0.02417468892076141
17,Tiered,18,0.9992250174630527,0.0,1.0,0.0,0.0,0.023497813499638733
17,Tiered,19,0.9992250174630527,0.0,1.0,0.0,0.0,0.022874785549890704
17,Tiered,20,0.99980645954116,0.065,1.0,0.0,0.35,0.02229882438741499
17,Tiered,21,0.9995627659405407,0.02,1.0,0.0,0.4,0.021764287503300346
17,Tiered,22,0.9997395826202528,0.06,1.0,0.0,0.4,0.021266436150250083
17,Tiered,23,0.9998598122929575,0.065,1.0,0.0,0.5,0.02080125735844609
17,Tiered,24,0.9995627659405407,0.02,1.0,0.0,0.4,0.020365326999063918
17,Tiered,25,0.9997373765214561,0.045,1.0,0.0,0.55,0.01995570315713218
17,Tiered,26,0.9997207668823368,0.1,1.0,0.0,0.5,0.019569842191603272
17,Tiered,27,0.9996976785563778,0.045,1.0,0.0,0.6,0.0192055319899344
17,Tiered,28,0.9998139712259455,0.05500000000000001,1.0,0.0,0.65,0.018860838403857945
17,Tiered,29,0.9997373765214561,0.045,1.0,0.0,0.5,0.018534061896456462
17,Tiered,30,0.9996955311440312,0.05500000000000001,1.0,0.0,0.6,0.01822370217692361
17,Tiered,31,0.9998915484339749,0.065,1.0,0.0,0.6,0.017928429140015904
17,Tiered,32,0.9999172886512703,0.085,1.0,0.0,0.7,0.01764705882352941
17,Tiered,33,0.9997085310449346,0.06999999999999999,1.0,0.0,0.7,0.017378533390904772
17,Tiered,34,0.9998047897264997,0.06,1.0,0.0,0.55,0.017121904366060488
17,Tiered,35,0.9998334384548709,0.065,1.0,0.0,0.55,0.016876318513890362
17,Tiered,36,0.9997273576436241,0.05,1.0,0.0,0.65,0.016641005886756877
17,Tiered,37,0.9998017907381097,0.05500000000000001,1.0,0.0,0.75,0.01641526965493749
17,Tiered,38,0.999830133205711,0.06,1.0,0.0,0.65,0.01619847741468117
17,Tiered,39,0.9999465710004328,0.06999999999999999,1.0,0.0,0.6,0.015990053726670783
17,Tiered,40,0.999588475477623,0.03,1.0,0.0,0.6,0.015789473684210527
17,Tiered,41,0.9998047897264997,0.06,1.0,0.0,0.65,0.01559625734730109
17,Tiered,42,0.9997620927730313,0.05500000000000001,1.0,0.0,0.65,0.015409964908125424
17,Tiered,43,0.9998271342173212,0.05500000000000001,1.0,0.0,0.85,0.01523019247700429
17,Tiered,44,0.9998568133045677,0.06,1.0,0.0,0.65,0.01505656839685487
17,Tiered,45,0.9998017907381097,0.05500000000000001,1.0,0.0,0.65,0.014888750009563956
17,Tiered,46,0.9997273576436241,0.05,1.0,0.0,0.65,0.01472642081021448
17,Tiered,47,0.9997515582392694,0.05500000000000001,1.0,0.0,0.6,0.014569287935358962
17,Tiered,48,0.9998096512537586,0.065,1.0,0.0,0.75,0.014417079939966385
17,Tiered,49,0.999866123135569,0.08,1.0,0.0,0.8,0.014269544824634823
17,Tiered,50,0.9998047897264997,0.06,1.0,0.0,0.55,0.014126448280440334
17,Tiered,51,0.9997039271363688,0.05500000000000001,1.0,0.0,0.65,0.013987572123604705
17,Tiered,52,0.9999781630596353,0.08,1.0,0.0,0.65,0.013852712896188304
17,Tiered,53,0.9997280937570281,0.05,1.0,0.0,0.6,0.013721680612390447
17,Tiered,54,0.9998915484339749,0.065,1.0,0.0,0.75,0.013594297632883315
17,Tiered,55,0.999837998117086,0.06999999999999999,1.0,0.0,0.75,0.013470397652008118
17,Tiered,56,0.9999811620480251,0.08499999999999999,1.0,0.0,0.65,0.013349824784699543
17,Tiered,57,0.9998271342173212,0.05500000000000001,1.0,0.0,0.5,0.013232432741736928
17,Tiered,58,0.9998017907381097,0.05500000000000001,1.0,0.0,0.7,0.013118084083398785
17,Tiered,59,0.9999512398034831,0.08,1.0,0.0,0.75,0.013006649542861801
17,Tiered,60,0.9999523324249786,0.08499999999999999,1.0,0.0,0.65,0.012898007411770435
17,Random,0,0.9989559742449355,0.04,1.0,0.05,0.15,0.29999999999999993
17,Random,1,0.9981711891954606,0.05,1.0,0.05,0.2,0.0948683298050514
17,Random,2,0.9982331102690127,0.05,1.0,0.0,0.1,0.06882472016116851
17,Random,3,0.9990271553406286,0.04,1.0,0.0,0.05,0.056694670951384085
17,Random,4,0.9981512871968249,0.06999999999999999,1.0,0.0,0.15,0.049319696191607185
17,Random,5,0.9989244784792766,0.025,1.0,0.0,0.15,0.04423258684646915
17,Random,6,0.9988388297286548,0.025,1.0,0.0,0.05,0.040451991747794534
17,Random,7,0.9976216135660267,0.06,1.0,0.0,0.1,0.0375
17,Random,8,0.9988319081248932,0.025,1.0,0.0,0.05,0.03511234415883917
17,Random,9,0.999423269448877,0.06999999999999999,1.0,0.0,0.2,0.03312945782245395
17,Random,10,0.9990717797946971,0.0,1.0,0.0,0.1,0.031448545101657545
17,Random,11,0.9990717797946971,0.0,1.0,0.0,0.0,0.030000000000000006
17,Random,12,0.9990717797946971,0.0,1.0,0.0,0.1,0.028734788556634548
17,Random,13,0.9990717797946971,0.0,1.0,0.0,0.05,0.027617238536949706
17,Random,14,0.9980486243692613,0.095,1.0,0.0,0.05,0.026620695282483415
17,Random,15,0.9986947145648445,0.045,1.0,0.0,0.15,0.02572478777137633
17,Random,16,0.9989689388697401,0.025,1.0,0.0,0.0,0.024913643956121993
17,Random,17,0.9985980790026282,0.045,1.0,0.0,0.2,0.02417468892076141
17,Random,18,0.9991452056509411,0.06999999999999999,1.0,0.0,0.15,0.023497813499638733
17,Random,19,0.9986151187496644,0.04,1.0,0.0,0.05,0.022874785549890704
17,Random,20,0.9992466458344301,0.034999999999999996,1.0,0.0,0.1,0.02229882438741499
17,Random,21,0.9984222849287295,0.06999999999999999,1.0,0.0,0.1,0.021764287503300346
17,Random,22,0.9987321322400093,0.065,1.0,0.0,0.15,0.021266436150250083
17,Random,23,0.9990717797946971,0.0,1.0,0.0,0.2,0.02080125735844609
17,Random,24,0.9987785127928058,0.03,1.0,0.0,0.2,0.020365326999063918
17,Random,25,0.998492090655761,0.06,1.0,0.0,0.1,0.01995570315713218
17,Random,26,0.99895980085456,0.02,1.0,0.0,0.1,0.019569842191603272
17,Random,27,0.9991569443806915,0.05,1.0,0.0,0.1,0.0192055319899344
17,Random,28,0.9987242362934816,0.10500000000000001,1.0,0.0,0.05,0.018860838403857945
17,Random,29,0.9981746327757521,0.2,1.0,0.0,0.2,0.018534061896456462
17,Random,30,0.9983576038914572,0.06999999999999999,1.0,0.0,0.1,0.01822370217692361
17,Random,31,0.9990717797946971,0.0,1.0,0.0,0.1,0.017928429140015904
17,Random,32,0.9986547964603529,0.11000000000000001,1.0,0.0,0.15,0.01764705882352941
17,Random,33,0.998348376877846,0.075,1.0,0.0,0.05,0.017378533390904772
17,Random,34,0.9990717797946971,0.0,1.0,0.0,0.1,0.017121904366060488
17,Random,35,0.9990717797946971,0.0,1.0,0.0,0.05,0.016876318513890362
17,Random,36,0.9979294013146058,0.1,1.0,0.0,0.1,0.016641005886756877
17,Random,37,0.9984478781771573,0.05,1.0,0.0,0.15,0.01641526965493749
17,Random,38,0.9990717797946971,0.0,1.0,0.0,0.05,0.01619847741468117
17,Random,39,0.9991256486827927,0.04,1.0,0.0,0.15,0.015990053726670783
17,Random,40,0.9982944759213668,0.09,1.0,0.0,0.05,0.015789473684210527
17,Random,41,0.9992971661555228,0.02,1.0,0.0,0.1,0.01559625734730109
17,Random,42,0.9988522073167619,0.085,1.0,0.0,0.15,0.015409964908125424
17,Random,43,0.9979929742307514,0.15999999999999998,1.0,0.0,0.1,0.01523019247700429
17,Random,44,0.9991602449419122,0.06000000000000001,1.0,0.0,0.15,0.01505656839685487
17,Random,45,0.9980209209544935,0.11000000000000001,1.0,0.0,0.15,0.014888750009563956
17,Random,46,0.9990717797946971,0.0,1.0,0.0,0.15,0.01472642081021448
17,Random,47,0.9992523087092524,0.04,1.0,0.0,0.1,0.014569287935358962
17,Random,48,0.9980422118230283,0.06,1.0,0.0,0.05,0.014417079939966385
17,Random,49,0.9985571699549004,0.045,1.0,0.0,0.0,0.014269544824634823
17,Random,50,0.9986701459201808,0.05,1.0,0.0,0.05,0.014126448280440334
17,Random,51,0.9991715496401825,0.06999999999999999,1.0,0.0,0.2,0.013987572123604705
17,Random,52,0.9984458541646368,0.15999999999999998,1.0,0.0,0.1,0.013852712896188304
17,Random,53,0.9993389445891641,0.034999999999999996,1.0,0.0,0.1,0.013721680612390447
17,Random,54,0.9983147037418947,0.065,1.0,0.0,0.1,0.013594297632883315
17,Random,55,0.9984679921748081,0.12,1.0,0.0,0.15,0.013470397652008118
17,Random,56,0.998985003122751,0.005,1.0,0.0,0.15,0.013349824784699543
17,Random,57,0.9990717797946971,0.0,1.0,0.0,0.1,0.013232432741736928
17,Random,58,0.998752104261109,0.025,1.0,0.0,0.2,0.013118084083398785
17,Random,59,0.999001247169755,0.025,1.0,0.0,0.15,0.013006649542861801
17,Random,60,0.9990717797946971,0.0,1.0,0.0,0.05,0.012898007411770435
18,Naive,0,0.9994385222300604,0.0,1.0,0.0,0.0,0.29999999999999993
18,Naive,1,0.9994630271053634,0.1,1.0,0.15,0.15,0.0948683298050514
18,Naive,2,0.9990047456172025,0.11000000000000001,1.0,0.0,0.05,0.06882472016116851
18,Naive,3,0.9995103698231743,0.075,1.0,0.0,0.45,0.056694670951384085
18,Naive,4,0.9988962124136143,0.165,1.0,0.0,0.35,0.049319696191607185
18,Naive,5,0.9995223312875744,0.24500000000000002,1.0,0.0,0.5,0.04423258684646915
18,Naive,6,0.9994553482802286,0.13999999999999999,1.0,0.0,0.45,0.040451991747794534
18,Naive,7,0.9997438033958732,0.145,1.0,0.0,0.55,0.0375
18,Naive,8,0.9996478082858614,0.11000000000000001,1.0,0.0,0.5,0.03511234415883917
18,Naive,9,0.9992460201770401,0.11499999999999999,1.0,0.0,0.4,0.03312945782245395
18,Naive,10,0.9992951392778021,0.155,1.0,0.0,0.6,0.031448545101657545
18,Naive,11,0.9997108000789716,0.15999999999999998,1.0,0.0,0.5,0.030000000000000006
