t,strategy,ndcg,rd,lss,ptkr,conv,sigma,run
4,LCB,0.9908161517945563,0.016666666666666666,0.9999999999999999,0.0,0.95,0.0397557862326822,5
5,LCB,0.9913535610489894,0.021666666666666667,0.9999999999999999,0.0,0.95,0.03798055635871257,5
6,LCB,0.9919224829749841,0.025,0.9999999999999999,0.0,0.9833333333333333,0.036340541006359826,5
7,LCB,0.9919224829749841,0.025,0.9999999999999999,0.0,0.9833333333333333,0.03543436309374515,5
8,LCB,0.9928985964024197,0.028333333333333332,0.9999999999999999,0.0,0.9833333333333333,0.03417709554613344,5
9,LCB,0.9928985964024197,0.028333333333333332,0.9999999999999999,0.0,0.9833333333333333,0.03268829653444372,5
10,LCB,0.9937410133879802,0.030000000000000002,0.9999999999999999,0.0,0.9833333333333333,0.03146241070282204,5
11,LCB,0.9952672481743211,0.03166666666666666,0.9999999999999999,0.0,0.9833333333333333,0.03011782193526887,5
12,LCB,0.9994340416156245,0.03333333333333333,0.9999999999999999,0.0,0.9833333333333333,0.029259362467069932,5
13,LCB,0.9994340416156245,0.03333333333333333,0.9999999999999999,0.0,0.9833333333333333,0.02826676952120599,5
14,LCB,0.9999658343344348,0.043333333333333335,0.9999999999999999,0.0,1.0,0.027762048217552848,5
15,LCB,0.9999056349234654,0.03916666666666667,0.9999999999999999,0.0,0.9833333333333333,0.026805883051610503,5
16,LCB,0.9994340416156245,0.03333333333333333,0.9999999999999999,0.0,0.9833333333333333,0.025474081067951,5
17,LCB,0.9994340416156245,0.03333333333333333,0.9999999999999999,0.0,0.9833333333333333,0.025114943846766522,5
18,LCB,0.9998794670415058,0.03666666666666667,0.9999999999999999,0.0,0.9833333333333333,0.024469823631910213,5
19,LCB,0.9994340416156245,0.03333333333333333,0.9999999999999999,0.0,0.9833333333333333,0.023693574029526782,5
20,LCB,0.9999268169178338,0.04083333333333334,0.9999999999999999,0.0,0.9833333333333333,0.023194007814919385,5
0,Tiered,0.9861214491518617,0.0,0.9999999999999999,0.0,0.0,0.0479157423749955,5
1,Tiered,0.9861214491518617,0.0,0.9999999999999999,0.0,0.0,0.04638255472314818,5
2,Tiered,0.9861214491518617,0.0,0.9999999999999999,0.0,0.0,0.04467802592990297,5
3,Tiered,0.9861214491518617,0.0,0.9999999999999999,0.0,0.0,0.04304828420279987,5
4,Tiered,0.9861214491518617,0.0,0.9999999999999999,0.0,0.0,0.04181041176879241,5
5,Tiered,0.9861214491518617,0.0,0.9999999999999999,0.0,0.0,0.039376816060189994,5
6,Tiered,0.9861214491518617,0.0,0.9999999999999999,0.0,0.0,0.038031668887281565,5
7,Tiered,0.9861214491518617,0.0,0.9999999999999999,0.0,0.0,0.036946910364813706,5
8,Tiered,0.9939291802558256,0.04,0.9999999999999999,0.0,0.9666666666666667,0.03547845480195012,5
9,Tiered,0.9939213766769607,0.04,0.9999999999999999,0.0,0.9666666666666667,0.034196937071674136,5
10,Tiered,0.9938680507167386,0.03833333333333333,0.9999999999999999,0.0,0.9666666666666667,0.032850357724385736,5
11,Tiered,0.9947955024401669,0.05083333333333333,0.9999999999999999,0.0,0.9833333333333333,0.03199507576610805,5
12,Tiered,0.9968265967791786,0.057499999999999996,0.9999999999999999,0.0,1.0,0.0309517010341984,5
13,Tiered,0.997696114208821,0.06166666666666666,0.9999999999999999,0.0,1.0,0.03003948749365422,5
14,Tiered,0.9971706881085826,0.05999999999999999,0.9999999999999999,0.0,1.0,0.02909068343659614,5
15,Tiered,0.9977185715631961,0.06083333333333333,0.9999999999999999,0.0,1.0,0.028200752522389957,5
16,Tiered,0.9966201705223585,0.05416666666666667,0.9999999999999999,0.0,0.9833333333333333,0.027242747940730682,5
17,Tiered,0.9974171078955696,0.06083333333333333,0.9999999999999999,0.0,1.0,0.02663682437455129,5
18,Tiered,0.9978675026997307,0.06166666666666666,0.9999999999999999,0.0,1.0,0.025857459611934936,5
19,Tiered,0.9971706881085826,0.05999999999999999,0.9999999999999999,0.0,1.0,0.0251686584286396,5
20,Tiered,0.9974171078955696,0.06083333333333333,0.9999999999999999,0.0,1.0,0.024528612494608307,5
0,Random,0.9861473052002022,0.07250000000000001,0.9999999999999999,0.0,0.15,0.0479157423749955,5
1,Random,0.9788555940934424,0.09666666666666668,0.9999999999999999,0.0,0.016666666666666666,0.04638255472314818,5
2,Random,0.9854371676176205,0.0725,0.9999999999999999,0.016666666666666666,0.11666666666666667,0.04467802592990296,5
3,Random,0.9835339624957996,0.06666666666666667,0.9999999999999999,0.0,0.03333333333333333,0.04357871820868167,5
4,Random,0.9849570851980276,0.030833333333333334,0.9999999999999999,0.0,0.06666666666666667,0.04221959161516974,5
5,Random,0.9825687481243949,0.09416666666666668,0.9999999999999999,0.0,0.13333333333333333,0.03986446487503914,5
6,Random,0.9822442082640465,0.060000000000000005,0.9999999999999999,0.0,0.06666666666666667,0.03916169410996177,5
7,Random,0.9819618593306082,0.1025,0.9999999999999999,0.0,0.08333333333333333,0.03764250601793797,5
8,Random,0.9780550519193058,0.085,0.9999999999999999,0.0,0.06666666666666667,0.03541544945757305,5
9,Random,0.9836793392552197,0.03916666666666666,0.9999999999999999,0.0,0.05,0.034579591238676446,5
10,Random,0.9825872927555303,0.042499999999999996,0.9999999999999999,0.0,0.05,0.03397281683456624,5
11,Random,0.9853995506083632,0.03666666666666667,0.9999999999999999,0.0,0.13333333333333333,0.03250379380337191,5
12,Random,0.9798194819642226,0.07,0.9999999999999999,0.0,0.1,0.03155746650097512,5
13,Random,0.9841496002364774,0.03166666666666666,0.9999999999999999,0.0,0.06666666666666667,0.030884182748695758,5
14,Random,0.9806251677187298,0.06333333333333334,0.9999999999999999,0.0,0.08333333333333333,0.029898920099509042,5
15,Random,0.9819054161896674,0.08333333333333333,0.9999999999999999,0.0,0.1,0.029096427812426787,5
16,Random,0.9862740590071731,0.0875,0.9999999999999999,0.0,0.05,0.028152161361733027,5
17,Random,0.983500350178891,0.047499999999999994,0.9999999999999999,0.0,0.03333333333333333,0.02743066982142346,5
18,Random,0.9859335131734588,0.059166666666666666,0.9999999999999999,0.0,0.08333333333333333,0.026761302632417213,5
19,Random,0.9823854578513221,0.09666666666666666,0.9999999999999999,0.0,0.016666666666666666,0.026082283251748894,5
20,Random,0.9786375815356749,0.06833333333333333,0.9999999999999999,0.0,0.06666666666666667,0.02555019544288276,5
0,Naive,0.9918245561820088,0.04999999999999998,0.9999999999999999,0.0,0.0,0.0479157423749955,6
1,Naive,0.9925620806706107,0.06666666666666667,0.9999999999999999,0.0,0.0,0.045880494279694636,6
2,Naive,0.9967276955154085,0.02333333333333333,0.9999999999999999,0.0,0.0,0.043728192076988706,6
3,Naive,0.9969699246785744,0.025,0.9999999999999999,0.0,0.03333333333333333,0.04167309408981478,6
4,Naive,0.9972762996143859,0.02666666666666667,0.9999999999999999,0.0,0.03333333333333333,0.0397557862326822,6
5,Naive,0.9972762996143859,0.02666666666666667,0.9999999999999999,0.0,0.03333333333333333,0.03798055635871257,6
6,Naive,0.9972762996143859,0.02666666666666667,0.9999999999999999,0.0,0.03333333333333333,0.036340541006359826,6
7,Naive,0.9972762996143859,0.02666666666666667,0.9999999999999999,0.0,0.03333333333333333,0.03482535810103981,6
8,Naive,0.9972762996143859,0.02666666666666667,0.9999999999999999,0.0,0.03333333333333333,0.03342391317395299,6
9,Naive,0.9976180342263785,0.028333333333333332,0.9999999999999999,0.0,0.03333333333333333,0.03212550429083426,6
10,Naive,0.998127275745919,0.030000000000000002,0.9999999999999999,0.0,0.03333333333333333,0.030920242390446055,6
11,Naive,0.998127275745919,0.030000000000000002,0.9999999999999999,0.0,0.03333333333333333,0.029799176224785118,6
12,Naive,0.998127275745919,0.030000000000000002,0.9999999999999999,0.0,0.03333333333333333,0.028754286996348757,6
13,Naive,0.998127275745919,0.030000000000000002,0.9999999999999999,0.0,0.03333333333333333,0.0277784274092695,6
14,Naive,0.998127275745919,0.030000000000000002,0.9999999999999999,0.0,0.03333333333333333,0.026865240189368075,6
15,Naive,0.998127275745919,0.030000000000000002,0.9999999999999999,0.0,0.03333333333333333,0.026009072666413422,6
16,Naive,0.998127275745919,0.030000000000000002,0.9999999999999999,0.0,0.03333333333333333,0.025204895073001332,6
17,Naive,0.998127275745919,0.030000000000000002,0.9999999999999999,0.0,0.03333333333333333,0.024448225788776812,6
18,Naive,0.998127275745919,0.030000000000000002,0.9999999999999999,0.0,0.03333333333333333,0.023735064557719943,6
19,Naive,0.998127275745919,0.030000000000000002,0.9999999999999999,0.0,0.03333333333333333,0.023061833631991442,6
20,Naive,0.998127275745919,0.030000000000000002,0.9999999999999999,0.0,0.03333333333333333,0.022425326301303488,6
0,LCB,0.9930604304841028,0.0,0.9999999999999999,0.0,0.9333333333333333,0.0479157423749955,6
1,LCB,0.9930604304841028,0.0,0.9999999999999999,0.0,0.9333333333333333,0.045880494279694636,6
2,LCB,0.9930604304841028,0.0,0.9999999999999999,0.0,0.9333333333333333,0.04343871936798272,6
3,LCB,0.9950155999344157,0.0016666666666666668,0.9999999999999999,0.0,0.9333333333333333,0.04312821630571192,6
4,LCB,0.994586602224518,0.004166666666666667,0.9999999999999999,0.0,0.9333333333333333,0.03942243692194691,6
5,LCB,0.9955460040195353,0.010000000000000002,0.9999999999999999,0.0,0.9333333333333333,0.0389464263889924,6
6,LCB,0.995622409237974,0.010833333333333334,0.9999999999999999,0.0,0.9333333333333333,0.03654593449011574,6
7,LCB,0.9949779814971224,0.010833333333333334,0.9999999999999999,0.0,0.9333333333333333,0.03566500991611494,6
8,LCB,0.9951899205733404,0.0125,0.9999999999999999,0.0,0.95,0.033777744305023255,6
9,LCB,0.9966594288703686,0.02333333333333333,0.9999999999999999,0.0,0.95,0.03350006163670154,6
10,LCB,0.9964133948324141,0.018333333333333333,0.9999999999999999,0.0,0.95,0.03169879755615219,6
11,LCB,0.9959379898189848,0.0175,0.9999999999999999,0.0,0.95,0.03087723621195763,6
12,LCB,0.9976131147302506,0.02,0.9999999999999999,0.0,0.95,0.03000754250601387,6
13,LCB,0.9976519784898172,0.02583333333333333,0.9999999999999999,0.0,0.95,0.02923800600925997,6
14,LCB,0.9977736569026017,0.029166666666666667,0.9999999999999999,0.0,0.95,0.028111286443451528,6
15,LCB,0.9979222624785901,0.029166666666666667,0.9999999999999999,0.0,0.95,0.02721793936275474,6
16,LCB,0.9973188129092588,0.01916666666666667,0.9999999999999999,0.0,0.95,0.026334668187285838,6
17,LCB,0.9985168711929429,0.03666666666666667,0.9999999999999999,0.0,0.9666666666666667,0.026067078547058087,6
18,LCB,0.9979881092236702,0.027500000000000004,0.9999999999999999,0.0,0.95,0.024944943550518343,6
19,LCB,0.9979924756119217,0.03166666666666666,0.9999999999999999,0.0,0.95,0.02452033460148938,6
20,LCB,0.9973436122188876,0.02333333333333333,0.9999999999999999,0.0,0.95,0.023443546318606717,6
0,Tiered,0.9966682553139419,0.0,0.9999999999999999,0.0,0.0,0.0479157423749955,6
1,Tiered,0.9966682553139419,0.0,0.9999999999999999,0.0,0.0,0.04537843383624109,6
2,Tiered,0.9966682553139419,0.0,0.9999999999999999,0.0,0.0,0.042963802441525596,6
3,Tiered,0.9966682553139419,0.0,0.9999999999999999,0.0,0.0,0.04074840587979945,6
4,Tiered,0.9966682553139419,0.0,0.9999999999999999,0.0,0.0,0.03872847346462709,6
5,Tiered,0.9966682553139419,0.0,0.9999999999999999,0.0,0.0,0.036886949901376614,6
6,Tiered,0.9966682553139419,0.0,0.9999999999999999,0.0,0.0,0.035204899099911084,6
7,Tiered,0.9966682553139419,0.0,0.9999999999999999,0.0,0.0,0.03366447279259913,6
8,Tiered,0.9990631001379995,0.013333333333333334,0.9999999999999999,0.0,1.0,0.03224968899163696,6
9,Tiered,0.9990631001379995,0.013333333333333334,0.9999999999999999,0.0,1.0,0.030946517295014034,6
10,Tiered,0.999270971813198,0.014166666666666666,0.9999999999999999,0.0,1.0,0.029742734946058537,6
11,Tiered,0.999270971813198,0.014166666666666666,0.9999999999999999,0.0,1.0,0.028627717572065437,6
12,Tiered,0.999270971813198,0.014166666666666666,0.9999999999999999,0.0,1.0,0.027592225631564316,6
13,Tiered,0.999270971813198,0.014166666666666666,0.9999999999999999,0.0,1.0,0.026628208601630923,6
14,Tiered,0.999270971813198,0.014166666666666666,0.9999999999999999,0.0,1.0,0.025728633362981982,6
15,Tiered,0.9995565942249078,0.015000000000000001,0.9999999999999999,0.0,1.0,0.024887336981560353,6
16,Tiered,0.9995565942249078,0.015000000000000001,0.9999999999999999,0.0,1.0,0.024098901719480828,6
17,Tiered,0.9995565942249078,0.015000000000000001,0.9999999999999999,0.0,1.0,0.023358549403649755,6
18,Tiered,0.9995565942249078,0.015000000000000001,0.9999999999999999,0.0,1.0,0.02266205227429368,6
19,Tiered,0.9995565942249078,0.015000000000000001,0.9999999999999999,0.0,1.0,0.022005657701506556,6
20,Tiered,0.9995565942249078,0.015000000000000001,0.9999999999999999,0.0,1.0,0.0213860245059486,6
0,Random,0.9914970499701402,0.04833333333333333,0.9999999999999999,0.0,0.15,0.0479157423749955,6
1,Random,0.9944548184124743,0.04916666666666667,0.9999999999999999,0.0,0.06666666666666667,0.045880494279694636,6
2,Random,0.9935856295766069,0.06416666666666666,0.9999999999999999,0.0,0.03333333333333333,0.042963802441525596,6
3,Random,0.9939435112022409,0.0825,0.9999999999999999,0.0,0.05,0.04119890778276922,6
4,Random,0.9875932768970738,0.07083333333333333,0.9999999999999999,0.0,0.08333333333333333,0.03978305106853144,6
5,Random,0.994358775709932,0.045000000000000005,0.9999999999999999,0.0,0.016666666666666666,0.03762936015030851,6
6,Random,0.9908178521567581,0.08583333333333334,0.9999999999999999,0.0,0.1,0.03604528469125434,6
7,Random,0.9954578856070981,0.005833333333333333,0.9999999999999999,0.0,0.1,0.03476049006355793,6
8,Random,0.9943348918198923,0.0825,0.9999999999999999,0.016666666666666666,0.05,0.03325432652517359,6
9,Random,0.9952394744430131,0.025833333333333333,0.9999999999999999,0.0,0.1,0.03238259006270071,6
10,Random,0.9911966687531636,0.059166666666666666,0.9999999999999999,0.0,0.03333333333333333,0.03045913585275991,6
11,Random,0.9819611385669539,0.12333333333333334,0.9999999999999999,0.0,0.06666666666666667,0.0297620679567416,6
12,Random,0.9909373396857489,0.0575,0.9999999999999999,0.0,0.1,0.028900739550440802,6
13,Random,0.9951171902472901,0.02166666666666667,0.9999999999999999,0.0,0.08333333333333333,0.02739601501042864,6
14,Random,0.9911989124434014,0.0475,0.9999999999999999,0.0,0.13333333333333333,0.026947696709525615,6
15,Random,0.9946252843839769,0.05916666666666667,0.9999999999999999,0.0,0.11666666666666667,0.026162716953093624,6
16,Random,0.9952377927037653,0.01916666666666667,0.9999999999999999,0.0,0.03333333333333333,0.025417889306707846,6
17,Random,0.9921707369202685,0.15333333333333335,0.9999999999999999,0.0,0.05,0.02508455102911932,6
18,Random,0.9945245595932716,0.07250000000000001,0.9999999999999999,0.0,0.08333333333333333,0.024002434096727865,6
19,Random,0.9950026093728895,0.030000000000000002,0.9999999999999999,0.0,0.08333333333333333,0.023688046965205167,6
20,Random,0.9916364914215444,0.09583333333333334,0.9999999999999999,0.016666666666666666,0.13333333333333333,0.022963650165991157,6
0,Naive,0.9968186214076841,0.0,0.9999999999999999,0.0,0.0,0.0479157423749955,7
1,Naive,0.9982643887677012,0.009166666666666667,0.9999999999999999,0.0,0.0,0.04537843383624109,7
2,Naive,0.9981802652802846,0.007500000000000001,0.9999999999999999,0.0,0.0,0.04267432973251961,7
3,Naive,0.9983741342686585,0.010833333333333334,0.9999999999999999,0.0,0.0,0.040551278777732694,7
4,Naive,0.998316860606599,0.01,0.9999999999999999,0.0,0.0,0.038395124153891805,7
5,Naive,0.9968186214076841,0.0,0.9999999999999999,0.0,0.0,0.03579334344404065,7
6,Naive,0.9986244636720518,0.013333333333333334,0.9999999999999999,0.0,0.016666666666666666,0.035020168480972856,7
7,Naive,1.0,0.016666666666666666,0.9999999999999999,0.0,0.016666666666666666,0.03366447279259913,7
8,Naive,0.9986244636720518,0.013333333333333334,0.9999999999999999,0.0,0.016666666666666666,0.03195934483843215,7
9,Naive,0.9983741342686585,0.010833333333333334,0.9999999999999999,0.0,0.0,0.030493391892326093,7
10,Naive,1.0,0.016666666666666666,0.9999999999999999,0.0,0.016666666666666666,0.02963418172812143,7
11,Naive,0.9987555429408711,0.014166666666666666,0.9999999999999999,0.0,0.016666666666666666,0.02843237548186377,7
12,Naive,0.9986244636720518,0.013333333333333334,0.9999999999999999,0.0,0.016666666666666666,0.027299602708327105,7
13,Naive,1.0,0.016666666666666666,0.9999999999999999,0.0,0.016666666666666666,0.026516211685977762,7
14,Naive,1.0,0.016666666666666666,0.9999999999999999,0.0,0.016666666666666666,0.025680482244794453,7
15,Naive,0.9989205768203557,0.015000000000000001,0.9999999999999999,0.0,0.016666666666666666,0.024754593234244383,7
16,Naive,0.9983741342686585,0.010833333333333334,0.9999999999999999,0.0,0.9833333333333333,0.023678558568036846,7
17,Naive,0.9986244636720518,0.013333333333333334,0.9999999999999999,0.0,1.0,0.02309709128391122,7
18,Naive,1.0,0.016666666666666666,0.9999999999999999,0.0,1.0,0.022621313742109884,7
19,Naive,0.9985225202871306,0.0125,0.9999999999999999,0.0,1.0,0.021737099925943717,7
20,Naive,1.0,0.016666666666666666,0.9999999999999999,0.0,1.0,0.021365955535254038,7
0,LCB,0.9989300484785334,0.0,0.9999999999999999,0.0,0.9833333333333333,0.0479157423749955,7
1,LCB,0.9989300484785334,0.0,0.9999999999999999,0.0,0.9833333333333333,0.04487637339278756,7
2,LCB,0.9989300484785334,0.0,0.9999999999999999,0.0,0.9833333333333333,0.04219941280606247,7
3,LCB,0.9989300484785334,0.0,0.9999999999999999,0.0,0.9833333333333333,0.040551278777732694,7
4,LCB,0.9989300484785334,0.0,0.9999999999999999,0.0,0.9833333333333333,0.038395124153891805,7
5,LCB,0.9996931648363355,0.004166666666666667,0.9999999999999999,0.0,0.9833333333333333,0.036781208059288084,7
6,LCB,0.9996790939023491,0.0033333333333333335,0.9999999999999999,0.0,0.9833333333333333,0.035020168480972856,7
7,LCB,0.9997255452825081,0.005833333333333333,0.9999999999999999,0.0,0.9833333333333333,0.03352416417569467,7
8,LCB,0.9989300484785334,0.0,0.9999999999999999,0.0,0.9833333333333333,0.03182864718150138,7
9,LCB,0.9989300484785334,0.0,0.9999999999999999,0.0,0.9833333333333333,0.030330322542803274,7
10,LCB,0.9997255452825081,0.005833333333333333,0.9999999999999999,0.0,0.9833333333333333,0.029490129335103723,7
11,LCB,0.9989300484785334,0.0,0.9999999999999999,0.0,0.9833333333333333,0.028132817196566743,7
12,LCB,0.9996431333865367,0.0008333333333333334,0.9999999999999999,0.0,0.9833333333333333,0.02720310348323104,7
13,LCB,0.9998727420233459,0.010833333333333334,0.9999999999999999,0.0,1.0,0.026516211685977762,7
14,LCB,0.9997626582888712,0.007500000000000001,0.9999999999999999,0.0,0.9833333333333333,0.025552723305643985,7
15,LCB,0.9998727420233459,0.010833333333333334,0.9999999999999999,0.0,1.0,0.02483192295900348,7
16,LCB,0.9998395986173786,0.01,0.9999999999999999,0.0,0.9833333333333333,0.02395857951729059,7
17,LCB,0.9998727420233459,0.010833333333333334,0.9999999999999999,0.0,1.0,0.02325601699855053,7
18,LCB,0.9998395986173786,0.01,0.9999999999999999,0.0,0.9833333333333333,0.02255476883942582,7
19,LCB,0.9998727420233459,0.010833333333333334,0.9999999999999999,0.0,1.0,0.021962281071407092,7
20,LCB,0.9998395986173786,0.01,0.9999999999999999,0.0,0.9833333333333333,0.021271708406419853,7
0,Tiered,0.9927038809348664,0.0,0.9999999999999999,0.0,0.0,0.0479157423749955,7
1,Tiered,0.9927038809348664,0.0,0.9999999999999999,0.0,0.0,0.045880494279694636,7
2,Tiered,0.9927038809348664,0.0,0.9999999999999999,0.0,0.0,0.04544241556536608,7
3,Tiered,0.9927038809348664,0.0,0.9999999999999999,0.0,0.0,0.04365865031159372,7
4,Tiered,0.9927038809348664,0.0,0.9999999999999999,0.0,0.0,0.04142975465003645,7
5,Tiered,0.9927038809348664,0.0,0.9999999999999999,0.0,0.0,0.039284995346021694,7
6,Tiered,0.9927038809348664,0.0,0.9999999999999999,0.0,0.0,0.03883788116783092,7
7,Tiered,0.9927038809348664,0.0,0.9999999999999999,0.0,0.0,0.037180001616965885,7
8,Tiered,0.9958829302477931,0.020833333333333332,0.9999999999999999,0.0,0.9,0.03614668771161207,7
9,Tiered,0.9968492107583635,0.0275,0.9999999999999999,0.0,0.9,0.03419760581587424,7
10,Tiered,0.9962569341412926,0.02666666666666667,0.9999999999999999,0.0,0.9,0.03343939044991473,7
11,Tiered,0.9970552040155627,0.0325,0.9999999999999999,0.0,0.9,0.03249676037829553,7
12,Tiered,0.9970465524663946,0.0325,0.9999999999999999,0.0,0.9,0.03163043035416846,7
13,Tiered,0.997219074232913,0.030833333333333334,0.9999999999999999,0.0,0.9,0.030778068352283524,7
14,Tiered,0.9975580594044013,0.041666666666666664,0.9999999999999999,0.0,0.9166666666666666,0.03034888339815584,7
15,Tiered,0.9973026427974351,0.03666666666666667,0.9999999999999999,0.0,0.9166666666666666,0.028847690918270767,7
16,Tiered,0.997354724652719,0.03833333333333333,0.9999999999999999,0.0,0.9166666666666666,0.028409399246702317,7
17,Tiered,0.9977144046644372,0.04333333333333333,0.9999999999999999,0.0,0.9333333333333333,0.027697876648561826,7
18,Tiered,0.997707825447255,0.045000000000000005,0.9999999999999999,0.0,0.9333333333333333,0.02691857164228798,7
19,Tiered,0.9981477814906443,0.05416666666666667,0.9999999999999999,0.0,0.95,0.026619446828573805,7
20,Tiered,0.9976964105263766,0.03833333333333333,0.9999999999999999,0.0,0.9166666666666666,0.025136594385319535,7
0,Random,0.9910552688902053,0.07,0.9999999999999999,0.0,0.03333333333333333,0.0479157423749955,7
1,Random,0.9951805163224258,0.11499999999999999,0.9999999999999999,0.0,0.05,0.04537843383624109,7
2,Random,0.9880577244917664,0.07333333333333332,0.9999999999999999,0.0,0.05,0.042963802441525596,7
3,Random,0.9882410645757742,0.09666666666666666,0.9999999999999999,0.0,0.05,0.04074840587979945,7
4,Random,0.9928468414204125,0.04000000000000001,0.9999999999999999,0.0,0.1,0.03872847346462709,7
5,Random,0.9911249408490546,0.06750000000000002,0.9999999999999999,0.0,0.11666666666666667,0.036886949901376614,7
6,Random,0.9924256820630443,0.0575,0.9999999999999999,0.0,0.11666666666666667,0.035204899099911084,7
7,Random,0.9876154529292688,0.11083333333333334,0.9999999999999999,0.0,0.03333333333333333,0.03366447279259913,7
8,Random,0.9939051038474515,0.07416666666666667,0.9999999999999999,0.0,0.016666666666666666,0.03224968899163696,7
9,Random,0.99287589652631,0.045000000000000005,0.9999999999999999,0.0,0.1,0.030946517295014034,7
10,Random,0.9873488302675112,0.12499999999999999,0.9999999999999999,0.0,0.06666666666666667,0.029742734946058537,7
11,Random,0.9885988697556736,0.085,0.9999999999999999,0.0,0.06666666666666667,0.028627717572065437,7
12,Random,0.994813742012762,0.07,0.9999999999999999,0.0,0.1,0.02759222563156432,7
13,Random,0.9909279357196973,0.08583333333333333,0.9999999999999999,0.0,0.05,0.026628208601630923,7
14,Random,0.988915670766321,0.095,0.9999999999999999,0.0,0.05,0.025728633362981982,7
15,Random,0.9920560638565181,0.0725,0.9999999999999999,0.0,0.03333333333333333,0.024887336981560353,7
16,Random,0.9805077688719024,0.16416666666666668,0.9999999999999999,0.0,0.05,0.024098901719480825,7
17,Random,0.9927577075861628,0.045000000000000005,0.9999999999999999,0.0,0.06666666666666667,0.023358549403649755,7
18,Random,0.9913703839580872,0.07083333333333333,0.9999999999999999,0.0,0.05,0.02266205227429368,7
19,Random,0.9931365839565751,0.028333333333333332,0.9999999999999999,0.0,0.03333333333333333,0.022005657701506556,7
20,Random,0.9921282681699377,0.055833333333333325,0.9999999999999999,0.0,0.06666666666666667,0.0213860245059486,7
0,Naive,0.9822496166446266,0.0,0.9999999999999999,0.0,0.0,0.0479157423749955,8
1,Naive,0.9868604996417097,0.0125,0.9999999999999999,0.0,0.0,0.04638255472314818,8
2,Naive,0.9886989846642983,0.02666666666666667,0.9999999999999999,0.0,0.0,0.04467802592990297,8
3,Naive,0.9901221440248691,0.0475,0.9999999999999999,0.0,0.05,0.043325343407778674,8
4,Naive,0.9909490979885642,0.04916666666666667,0.9999999999999999,0.0,0.05,0.04190549576624299,8
5,Naive,0.9928919628732221,0.058333333333333334,0.9999999999999999,0.0,0.05,0.040330709993298956,8
6,Naive,0.994267497851136,0.06416666666666666,0.9999999999999999,0.0,0.05,0.03884577493003861,8
7,Naive,0.9940233753400333,0.06666666666666667,0.9999999999999999,0.0,0.06666666666666667,0.037440491540605345,8
8,Naive,0.9945073651541403,0.06666666666666667,0.9999999999999999,0.0,0.06666666666666667,0.03606346422576402,8
9,Naive,0.9951553863582255,0.07416666666666667,0.9999999999999999,0.0,0.08333333333333333,0.03521456270197072,8
10,Naive,0.9946382875899107,0.07,0.9999999999999999,0.0,0.06666666666666667,0.03361447482155809,8
11,Naive,0.9953985042670092,0.07333333333333333,0.9999999999999999,0.0,0.06666666666666667,0.03272834653764526,8
12,Naive,0.9974774128582351,0.06916666666666667,0.9999999999999999,0.0,0.06666666666666667,0.03136957592774214,8
13,Naive,0.9994076346474947,0.07833333333333334,0.9999999999999999,0.0,0.08333333333333333,0.03084773524277978,8
14,Naive,0.9984118954921873,0.07666666666666666,0.9999999999999999,0.0,0.08333333333333333,0.029786607528631378,8
15,Naive,0.9987815578228307,0.07833333333333334,0.9999999999999999,0.0,0.08333333333333333,0.02905904804238681,8
16,Naive,0.9987468933167458,0.0775,0.9999999999999999,0.0,0.08333333333333333,0.028192008232156108,8
17,Naive,0.9994076346474947,0.07833333333333334,0.9999999999999999,0.0,0.08333333333333333,0.027449501514155022,8
18,Naive,0.9978726166575015,0.0725,0.9999999999999999,0.0,0.06666666666666667,0.026393836806678624,8
19,Naive,0.9986639424692558,0.075,0.9999999999999999,0.0,0.06666666666666667,0.025916823064538654,8
20,Naive,0.9988552711388988,0.08,0.9999999999999999,0.0,0.08333333333333333,0.025481240474067673,8
0,LCB,0.9889712073271762,0.0,0.9999999999999999,0.0,0.95,0.0479157423749955,8
1,LCB,0.9889712073271762,0.0,0.9999999999999999,0.0,0.95,0.045880494279694636,8
2,LCB,0.9889712073271762,0.0,0.9999999999999999,0.0,0.95,0.04420310900344583,8
3,LCB,0.9889712073271762,0.0,0.9999999999999999,0.0,0.95,0.04259778229983011,8
4,LCB,0.9917830632961665,0.005,0.9999999999999999,0.0,0.95,0.04064070719526606,8
5,LCB,0.993215698069325,0.014999999999999998,0.9999999999999999,0.0,0.95,0.03907416281604854,8
6,LCB,0.9938202168276137,0.027500000000000004,0.9999999999999999,0.0,0.95,0.03747618291280856,8
7,LCB,0.9930871455980556,0.025,0.9999999999999999,0.0,0.9833333333333333,0.03560788523914494,8
8,LCB,0.9946884836778632,0.0325,0.9999999999999999,0.0,0.9833333333333333,0.0344915560518667,8
9,LCB,0.9951263378660958,0.03916666666666667,0.9999999999999999,0.0,1.0,0.03327151340431233,8
10,LCB,0.9952513437150986,0.04000000000000001,0.9999999999999999,0.0,1.0,0.032074251736849524,8
11,LCB,0.9956468553006436,0.041666666666666664,0.9999999999999999,0.0,1.0,0.03095481835764229,8
12,LCB,0.9956468553006436,0.041666666666666664,0.9999999999999999,0.0,1.0,0.029906823378679136,8
13,LCB,0.9956468553006436,0.041666666666666664,0.9999999999999999,0.0,1.0,0.028889268686015646,8
14,LCB,0.9965725694854302,0.045000000000000005,0.9999999999999999,0.0,1.0,0.028001847015754165,8
15,LCB,0.996364235119444,0.04416666666666667,0.9999999999999999,0.0,1.0,0.027130808351266487,8
